,loglikelihood,perplexity
0,-0.302026832010718,1.3525975191337112
1,-0.3041469114414382,1.3554681752463213
2,-0.3039592312667468,1.3552138046133115
3,-0.30608122800287213,1.3580926172186862
4,-0.3111195319574648,1.3649523668636634
5,-0.316615450177751,1.3724746855362913
6,-0.31412640262960545,1.3690627787459793
7,-0.31066387000307616,1.3643305516800508
8,-0.31172119284036265,1.3657738524129033
9,-0.3069529995427866,1.35927707992637
10,-0.306386347354541,1.3585070607817185
11,-0.30634153990379737,1.3584461909072298
12,-0.30678511767457045,1.359048901104848
13,-0.30899541023042304,1.3620561189653384
14,-0.30885857980578396,1.361869760998209
15,-0.3094507730241779,1.3626764898811183
16,-0.3129281760502599,1.3674233137571106
17,-0.3170793138352039,1.3731114743438602
18,-0.31918520331806,1.3760061422120142
19,-0.31900335010344083,1.3757559338230068
20,-0.31917188080617925,1.3759878104759493
21,-0.32054673492624586,1.37788089404502
22,-0.31273732001812066,1.3671623576725058
23,-0.3120396666811709,1.3662088849269176
24,-0.3149319302326216,1.3701660408989234
25,-0.3157622250074102,1.3713041550229959
26,-0.31497533734144245,1.3702255171361997
27,-0.3194348854448132,1.3763497492465098
28,-0.3198568689812018,1.3769306687416154
29,-0.32180390583559826,1.3796142151337007
30,-0.31626587744230805,1.3719949896553278
31,-0.3199906441418401,1.377114880184197
32,-0.3151800957826109,1.370506111103149
33,-0.322460008843904,1.3805196811775675
34,-0.31722152323875935,1.37330675759287
35,-0.3143279751069989,1.3693387719373793
36,-0.3107560940055277,1.3644563815063695
37,-0.30795096131628724,1.360634263587801
38,-0.3054578756988884,1.3572463108576336
39,-0.30400176345952634,1.3552714460539068
40,-0.3037766933055337,1.3549664492249707
41,-0.3099482617579794,1.3633545747384537
42,-0.30504353982053195,1.3566840715012907
43,-0.30843903346904183,1.3612985133696662
44,-0.3088279753115113,1.3618280823006892
45,-0.31357994305049425,1.3683148456523428
46,-0.30892700511510623,1.3619629505460873
47,-0.31099206118028017,1.3647783864135865
48,-0.31599792244400715,1.3716274059903453
49,-0.31477322257211593,1.3699486023071095
50,-0.3157983279331592,1.3713536640087882
51,-0.31817523591710967,1.3746171224153003
52,-0.3240788941190484,1.382756394163836
53,-0.3142701346990125,1.369259571114665
54,-0.3135097495342432,1.3682188021928414
55,-0.31071712203435625,1.3644032069877694
56,-0.3109603607448796,1.3647351230302496
57,-0.3058880292089787,1.3578302607073407
58,-0.3043857448584523,1.3557919450042493
59,-0.3069919399752501,1.3593300117942884
60,-0.3004199550496702,1.350425806647315
61,-0.3011550511096787,1.351418864288777
62,-0.30279086331468036,1.3536313408657836
63,-0.3066809534872273,1.35890734425321
64,-0.30606094576946635,1.3580650723465737
65,-0.3077505883343388,1.3603616565555188
66,-0.3047526018332769,1.3562894179808214
67,-0.3034138795213663,1.354474937889043
68,-0.30376653755974137,1.35495268860003
69,-0.3070208418484051,1.3593692995456073
70,-0.3067649171101414,1.3590214478272458
71,-0.3075896709533394,1.360142768332466
72,-0.3090885922263318,1.362183043986515
73,-0.3048049619341661,1.3563604352908023
74,-0.3042534119684543,1.3556125410087172
75,-0.3017939588095216,1.3522825720922864
76,-0.3019600986207839,1.352507258727768
77,-0.30271024858249573,1.3535222226360906
78,-0.30192484853540763,1.3524595835717075
79,-0.3076209981245249,1.3601853784252296
80,-0.30516993403866804,1.3568555593610745
81,-0.30479404376289604,1.356345626396109
82,-0.30418161071738203,1.3555152098265957
83,-0.30499865552567446,1.3566231790599643
84,-0.3047459401222487,1.356280382802743
85,-0.305048704297999,1.3566910780837005
86,-0.3044345345050686,1.355858095227841
87,-0.3037727152792465,1.3549610591435384
88,-0.3028876403687826,1.3537623476584166
89,-0.3028876403687826,1.3537623476584166
90,-0.3038296877273524,1.3550382567912145
91,-0.3053198944715066,1.3570590492653913
92,-0.3047641642803625,1.356305100096111
93,-0.3030924088695519,1.3540395839284036
94,-0.3030532519544652,1.3539865649534282
95,-0.3030532519544652,1.3539865649534282
96,-0.3030532519544652,1.3539865649534282
97,-0.30328512835454197,1.3543005588863464
98,-0.30336192230288034,1.3544045649669678
99,-0.3035773815024979,1.3546964153302878
100,-0.3037969956613412,1.354993958515181
101,-0.3037969956613412,1.354993958515181
102,-0.3037969956613412,1.354993958515181
103,-0.3037969956613412,1.354993958515181
104,-0.3037969956613412,1.354993958515181
105,-0.3037969956613412,1.354993958515181
106,-0.3037969956613412,1.354993958515181
107,-0.3037969956613412,1.354993958515181
108,-0.3037969956613412,1.354993958515181
109,-0.3037969956613412,1.354993958515181
