,loglikelihood,perplexity
0,-0.47735782494392776,1.6118100867334284
1,-0.47733038932537425,1.6117658663333179
2,-0.47632711213442147,1.610149629304913
3,-0.4774762272426704,1.612000940051347
4,-0.47758044303650127,1.6121689447631908
5,-0.4779052543271898,1.6126926804919817
6,-0.4782929057303974,1.6133179642607518
7,-0.4782929057303974,1.6133179642607518
8,-0.4783615486363173,1.6134287108949334
9,-0.4783615486363173,1.6134287108949334
10,-0.47806723204028573,1.6129539219213678
11,-0.47740418538032064,1.6118848126845824
12,-0.4765143012092877,1.610451059935799
13,-0.47677513901448365,1.6108711812450263
14,-0.47766056984176763,1.6122981278857307
15,-0.47821534442529584,1.6131928380664382
16,-0.47706427899596665,1.6113370158510023
17,-0.4769185288684872,1.6111021803895946
18,-0.4787149018348568,1.6139989218275392
19,-0.48034237065591295,1.6166277933730213
20,-0.4803011995693328,1.616561236420293
21,-0.4808652832743858,1.6174733695074976
22,-0.4814267322387781,1.6183817532374298
23,-0.4808128809152045,1.6173886123077805
24,-0.47831603994351957,1.6133552875340915
25,-0.4796484529646911,1.6155063758777974
26,-0.47963610628223596,1.615486429856704
27,-0.4785123568384283,1.6136720475261765
28,-0.4773981677928919,1.6118751130559812
29,-0.47841263414567753,1.6135111358277878
30,-0.4788621081044504,1.6142365300762322
31,-0.4773263277789653,1.6117593200847453
32,-0.4809466736501704,1.6176050216303985
33,-0.48329168109089865,1.6214027685743657
34,-0.48444294232399243,1.6232705016431028
35,-0.4833835699039703,1.6215517641956918
36,-0.4840083367949215,1.6225651725889663
37,-0.48484426194747027,1.6239220826870093
38,-0.48611846588964985,1.6259926094631103
39,-0.48595885884055934,1.6257331102903705
40,-0.4853459519337923,1.6247369925334232
41,-0.48487489797424355,1.623971833969499
42,-0.48475140291961627,1.6237712938622606
43,-0.48359193623189417,1.6218896761858532
44,-0.4831661436415403,1.6211992345822528
45,-0.4824194961810575,1.6199892220734122
46,-0.4827405169751672,1.6205093557823325
47,-0.4814891781749784,1.6184828177566417
48,-0.4821714647447358,1.619587463646255
49,-0.4830034413574717,1.6209354832209122
50,-0.48227601598094083,1.6197568023698536
51,-0.48334075674239735,1.6214823419241164
52,-0.4792836692747126,1.6149171729731593
53,-0.47775436879938865,1.612449366862419
54,-0.483548224667078,1.6218187823995984
55,-0.48765256464212775,1.6284889570290817
56,-0.4874587628774393,1.6281733835757675
57,-0.4848674570936907,1.6239597502340184
58,-0.4817263848356732,1.6188667781984203
59,-0.4820376385865321,1.6193707349804263
60,-0.48417762548813215,1.6228398777782682
61,-0.48469194864326176,1.6236747565848242
62,-0.48514199481786663,1.6244056496533061
63,-0.4885022394584563,1.6298732310926627
64,-0.49020110490182894,1.6326445197587902
65,-0.488639214378336,1.6300964981385495
66,-0.48804642437927886,1.6291304795883108
67,-0.48626205930096267,1.6262261080527007
68,-0.4850640837044318,1.62427909533053
69,-0.48441206866444575,1.6232203861159118
70,-0.4849593950305158,1.6241090606064805
71,-0.48533298094157107,1.6247159182192092
72,-0.48612513814821534,1.6260034585424201
73,-0.48619105192839873,1.6261106381092303
74,-0.4862691376385867,1.626237619070886
75,-0.48425720894786634,1.6229690341296228
76,-0.48271826658164746,1.6204732992126019
77,-0.48301468719166446,1.620953712095093
78,-0.48285801190798483,1.6206997686062725
79,-0.4815304551581656,1.6185496252234948
80,-0.4815304551581656,1.6185496252234948
81,-0.48026210064492375,1.616498031850331
82,-0.48026210064492375,1.616498031850331
83,-0.4807495475782547,1.617286180933513
84,-0.4807108478737496,1.6172235936472734
85,-0.4807108478737496,1.6172235936472734
86,-0.4806953256058316,1.617198490864196
87,-0.48104817127006494,1.6177692130224004
88,-0.48116472048495407,1.6179577737421384
89,-0.48116472048495407,1.6179577737421384
90,-0.48192803635080683,1.619193258053516
91,-0.48192803635080683,1.619193258053516
92,-0.48252751164816865,1.620164215416773
93,-0.48252751164816865,1.620164215416773
94,-0.4824220458905398,1.6199933525805585
95,-0.4821535198795415,1.6195584006283164
96,-0.4821535198795415,1.6195584006283164
97,-0.4821535198795415,1.6195584006283164
98,-0.4821535198795415,1.6195584006283164
99,-0.4821535198795415,1.6195584006283164
100,-0.4821535198795415,1.6195584006283164
101,-0.4821535198795415,1.6195584006283164
102,-0.4821535198795415,1.6195584006283164
103,-0.4821535198795415,1.6195584006283164
104,-0.4821535198795415,1.6195584006283164
105,-0.4821535198795415,1.6195584006283164
106,-0.4821535198795415,1.6195584006283164
107,-0.4821535198795415,1.6195584006283164
108,-0.4821535198795415,1.6195584006283164
109,-0.4821535198795415,1.6195584006283164
